theta_z_deg,phi_deg,next_theta_z_deg,ratio,stable
35.00000000,-45.00000000,39.10341297,1.11724037,0.00000000
36.00000000,-45.00000000,39.41572926,1.09488137,0.00000000
37.00000000,-45.00000000,39.78213722,1.07519290,0.00000000
38.00000000,-45.00000000,40.20629122,1.05806030,0.00000000
39.00000000,-45.00000000,40.69157652,1.04337376,0.00000000
40.00000000,-45.00000000,41.24095295,1.03102382,0.00000000
0.00000000,-44.00000000,42.16799657,inf,0.00000000
1.00000000,-44.00000000,42.01294877,42.01294877,0.00000000
2.00000000,-44.00000000,41.85660066,20.92830033,0.00000000
3.00000000,-44.00000000,41.69917325,13.89972442,0.00000000
4.00000000,-44.00000000,41.54090107,10.38522527,0.00000000
5.00000000,-44.00000000,41.38203482,8.27640696,0.00000000
6.00000000,-44.00000000,41.22284419,6.87047403,0.00000000
7.00000000,-44.00000000,41.06362090,5.86623156,0.00000000
8.00000000,-44.00000000,40.90468206,5.11308526,0.00000000
9.00000000,-44.00000000,40.74637377,4.52737486,0.00000000
10.00000000,-44.00000000,40.58907516,4.05890752,0.00000000
11.00000000,-44.00000000,40.43320274,3.67574570,0.00000000
12.00000000,-44.00000000,40.27921522,3.35660127,0.00000000
13.00000000,-44.00000000,40.12761886,3.08673991,0.00000000
14.00000000,-44.00000000,39.97897323,2.85564094,0.00000000
15.00000000,-44.00000000,39.83389771,2.65559318,0.00000000
16.00000000,-44.00000000,39.69307851,2.48081741,0.00000000
17.00000000,-44.00000000,39.55727644,2.32689861,0.00000000
18.00000000,-44.00000000,39.42733540,2.19040752,0.00000000
19.00000000,-44.00000000,39.30419163,2.06864166,0.00000000
20.00000000,-44.00000000,39.18888381,1.95944419,0.00000000
21.00000000,-44.00000000,39.08256390,1.86107447,0.00000000
22.00000000,-44.00000000,38.98650886,1.77211404,0.00000000
23.00000000,-44.00000000,38.90213311,1.69139709,0.00000000
24.00000000,-44.00000000,38.83100154,1.61795840,0.00000000
25.00000000,-44.00000000,38.77484316,1.55099373,0.00000000
26.00000000,-44.00000000,38.73556477,1.48982941,0.00000000
27.00000000,-44.00000000,38.71526460,1.43389869,0.00000000
28.00000000,-44.00000000,38.71624513,1.38272304,0.00000000
29.00000000,-44.00000000,38.74102447,1.33589740,0.00000000
30.00000000,-44.00000000,38.79234520,1.29307817,0.00000000
31.00000000,-44.00000000,38.87317954,1.25397353,0.00000000
32.00000000,-44.00000000,38.98672891,1.21833528,0.00000000
33.00000000,-44.00000000,39.13641611,1.18595200,0.00000000
34.00000000,-44.00000000,39.32586737,1.15664316,0.00000000
35.00000000,-44.00000000,39.55888141,1.13025375,0.00000000
36.00000000,-44.00000000,39.83938219,1.10664951,0.00000000
37.00000000,-44.00000000,40.17135171,1.08571221,0.00000000
38.00000000,-44.00000000,40.55873948,1.06733525,0.00000000
39.00000000,-44.00000000,41.00534572,1.05141912,0.00000000
40.00000000,-44.00000000,41.51467651,1.03786691,0.00000000
0.00000000,-43.00000000,42.46779828,inf,0.00000000
1.00000000,-43.00000000,42.33283945,42.33283945,0.00000000
2.00000000,-43.00000000,42.19614873,21.09807437,0.00000000
3.00000000,-43.00000000,42.05793951,14.01931317,0.00000000
4.00000000,-43.00000000,41.91843580,10.47960895,0.00000000
5.00000000,-43.00000000,41.77787468,8.35557494,0.00000000
6.00000000,-43.00000000,41.63650900,6.93941817,0.00000000
7.00000000,-43.00000000,41.49461020,5.92780146,0.00000000
8.00000000,-43.00000000,41.35247142,5.16905893,0.00000000
9.00000000,-43.00000000,41.21041094,4.57893455,0.00000000
10.00000000,-43.00000000,41.06877583,4.10687758,0.00000000
11.00000000,-43.00000000,40.92794605,3.72072237,0.00000000
12.00000000,-43.00000000,40.78833897,3.39902825,0.00000000
13.00000000,-43.00000000,40.65041427,3.12695494,0.00000000
14.00000000,-43.00000000,40.51467942,2.89390567,0.00000000
15.00000000,-43.00000000,40.38169568,2.69211305,0.00000000
16.00000000,-43.00000000,40.25208475,2.51575530,0.00000000
17.00000000,-43.00000000,40.12653610,2.36038448,0.00000000
18.00000000,-43.00000000,40.00581500,2.22254528,0.00000000
19.00000000,-43.00000000,39.89077138,2.09951428,0.00000000
20.00000000,-43.00000000,39.78234950,1.98911747,0.00000000
21.00000000,-43.00000000,39.68159853,1.88959993,0.00000000
22.00000000,-43.00000000,39.58968403,1.79953109,0.00000000
23.00000000,-43.00000000,39.50790024,1.71773479,0.00000000
24.00000000,-43.00000000,39.43768334,1.64323681,0.00000000
25.00000000,-43.00000000,39.38062537,1.57522501,0.00000000
26.00000000,-43.00000000,39.33848878,1.51301880,0.00000000
27.00000000,-43.00000000,39.31322126,1.45604523,0.00000000
28.00000000,-43.00000000,39.30697049,1.40382037,0.00000000
29.00000000,-43.00000000,39.32209827,1.35593442,0.00000000
30.00000000,-43.00000000,39.36119312,1.31203977,0.00000000
31.00000000,-43.00000000,39.42708040,1.27184130,0.00000000
32.00000000,-43.00000000,39.52282856,1.23508839,0.00000000
33.00000000,-43.00000000,39.65174951,1.20156817,0.00000000
34.00000000,-43.00000000,39.81739116,1.17109974,0.00000000
35.00000000,-43.00000000,40.02351895,1.14352911,0.00000000
36.00000000,-43.00000000,40.27408348,1.11872454,0.00000000
37.00000000,-43.00000000,40.57317009,1.09657216,0.00000000
38.00000000,-43.00000000,40.92492661,1.07697175,0.00000000
39.00000000,-43.00000000,41.33346514,1.05983244,0.00000000
40.00000000,-43.00000000,41.80273448,1.04506836,0.00000000
0.00000000,-42.00000000,42.72662758,inf,0.00000000
1.00000000,-42.00000000,42.61236123,42.61236123,0.00000000
2.00000000,-42.00000000,42.49593493,21.24796746,0.00000000
3.00000000,-42.00000000,42.37755784,14.12585261,0.00000000
4.00000000,-42.00000000,42.25744691,10.56436173,0.00000000
5.00000000,-42.00000000,42.13582922,8.42716584,0.00000000
6.00000000,-42.00000000,42.01294445,7.00215741,0.00000000
7.00000000,-42.00000000,41.88904760,5.98414966,0.00000000
8.00000000,-42.00000000,41.76441186,5.22055148,0.00000000
9.00000000,-42.00000000,41.63933177,4.62659242,0.00000000
10.00000000,-42.00000000,41.51412671,4.15141267,0.00000000
11.00000000,-42.00000000,41.38914461,3.76264951,0.00000000
12.00000000,-42.00000000,41.26476620,3.43873052,0.00000000
13.00000000,-42.00000000,41.14140952,3.16472381,0.00000000
14.00000000,-42.00000000,41.01953502,2.92996679,0.00000000
15.00000000,-42.00000000,40.89965117,2.72664341,0.00000000
16.00000000,-42.00000000,40.78232064,2.54889504,0.00000000
17.00000000,-42.00000000,40.66816718,2.39224513,0.00000000
18.00000000,-42.00000000,40.55788313,2.25321573,0.00000000
19.00000000,-42.00000000,40.45223786,2.12906515,0.00000000
20.00000000,-42.00000000,40.35208692,2.01760435,0.00000000
21.00000000,-42.00000000,40.25838217,1.91706582,0.00000000
22.00000000,-42.00000000,40.17218287,1.82600831,0.00000000
23.00000000,-42.00000000,40.09466770,1.74324642,0.00000000
24.00000000,-42.00000000,40.02714780,1.66779783,0.00000000
25.00000000,-42.00000000,39.97108081,1.59884323,0.00000000
26.00000000,-42.00000000,39.92808567,1.53569560,0.00000000
27.00000000,-42.00000000,39.89995821,1.47777623,0.00000000
28.00000000,-42.00000000,39.88868715,1.42459597,0.00000000
29.00000000,-42.00000000,39.89647005,1.37574035,0.00000000
30.00000000,-42.00000000,39.92572883,1.33085763,0.00000000
31.00000000,-42.00000000,39.97912366,1.28964915,0.00000000
32.00000000,-42.00000000,40.05956454,1.25186139,0.00000000
33.00000000,-42.00000000,40.17021862,1.21727935,0.00000000
34.00000000,-42.00000000,40.31451159,1.18572093,0.00000000
35.00000000,-42.00000000,40.49612047,1.15703201,0.00000000
36.00000000,-42.00000000,40.71895486,1.13108208,0.00000000
37.00000000,-42.00000000,40.98712280,1.10776008,0.00000000
38.00000000,-42.00000000,41.30487707,1.08697045,0.00000000
39.00000000,-42.00000000,41.67653736,1.06862916,0.00000000
40.00000000,-42.00000000,42.10638360,1.05265959,0.00000000
0.00000000,-41.00000000,42.94405364,inf,0.00000000
1.00000000,-41.00000000,42.85109367,42.85109367,0.00000000
2.00000000,-41.00000000,42.75554457,21.37777228,0.00000000
3.00000000,-41.00000000,42.65761466,14.21920489,0.00000000
4.00000000,-41.00000000,42.55751726,10.63937932,0.00000000
5.00000000,-41.00000000,42.45547295,8.49109459,0.00000000
6.00000000,-41.00000000,42.35171188,7.05861865,0.00000000
7.00000000,-41.00000000,42.24647636,6.03521091,0.00000000
8.00000000,-41.00000000,42.14002351,5.26750294,0.00000000
9.00000000,-41.00000000,42.03262824,4.67029203,0.00000000
10.00000000,-41.00000000,41.92458645,4.19245865,0.00000000
11.00000000,-41.00000000,41.81621851,3.80147441,0.00000000
12.00000000,-41.00000000,41.70787312,3.47565609,0.00000000
13.00000000,-41.00000000,41.59993158,3.19999474,0.00000000
14.00000000,-41.00000000,41.49281244,2.96377232,0.00000000
15.00000000,-41.00000000,41.38697671,2.75913178,0.00000000
16.00000000,-41.00000000,41.28293357,2.58018335,0.00000000
17.00000000,-41.00000000,41.18124682,2.42242628,0.00000000
18.00000000,-41.00000000,41.08254185,2.28236344,0.00000000
19.00000000,-41.00000000,40.98751355,2.15723756,0.00000000
20.00000000,-41.00000000,40.89693493,2.04484675,0.00000000
21.00000000,-41.00000000,40.81166671,1.94341270,0.00000000
22.00000000,-41.00000000,40.73266788,1.85148490,0.00000000
23.00000000,-41.00000000,40.66100727,1.76786988,0.00000000
24.00000000,-41.00000000,40.59787624,1.69157818,0.00000000
25.00000000,-41.00000000,40.54460238,1.62178410,0.00000000
26.00000000,-41.00000000,40.50266441,1.55779478,0.00000000
27.00000000,-41.00000000,40.47370791,1.49902622,0.00000000
28.00000000,-41.00000000,40.45956201,1.44498436,0.00000000
29.00000000,-41.00000000,40.46225656,1.39525023,0.00000000
30.00000000,-41.00000000,40.48403950,1.34946798,0.00000000
31.00000000,-41.00000000,40.52739365,1.30733528,0.00000000
32.00000000,-41.00000000,40.59505228,1.26859538,0.00000000
33.00000000,-41.00000000,40.69001195,1.23303067,0.00000000
34.00000000,-41.00000000,40.81554130,1.20045710,0.00000000
35.00000000,-41.00000000,40.97518333,1.17071952,0.00000000
36.00000000,-41.00000000,41.17274877,1.14368747,0.00000000
37.00000000,-41.00000000,41.41229677,1.11925126,0.00000000
38.00000000,-41.00000000,41.69809909,1.09731840,0.00000000
39.00000000,-41.00000000,42.03458281,1.07780982,0.00000000
40.00000000,-41.00000000,42.42624636,1.06065616,0.00000000
0.00000000,-40.00000000,43.11958906,inf,0.00000000
1.00000000,-40.00000000,43.04856682,43.04856682,0.00000000
2.00000000,-40.00000000,42.97452063,21.48726031,0.00000000
3.00000000,-40.00000000,42.89766128,14.29922043,0.00000000
4.00000000,-40.00000000,42.81820186,10.70455047,0.00000000
5.00000000,-40.00000000,42.73635989,8.54727198,0.00000000
6.00000000,-40.00000000,42.65235955,7.10872659,0.00000000
7.00000000,-40.00000000,42.56643413,6.08091916,0.00000000
8.00000000,-40.00000000,42.47882849,5.30985356,0.00000000
9.00000000,-40.00000000,42.38980187,4.70997799,0.00000000
10.00000000,-40.00000000,42.29963083,4.22996308,0.00000000
11.00000000,-40.00000000,42.20861251,3.83714659,0.00000000
12.00000000,-40.00000000,42.11706818,3.50975568,0.00000000
13.00000000,-40.00000000,42.02534715,3.23271901,0.00000000
14.00000000,-40.00000000,41.93383111,2.99527365,0.00000000
15.00000000,-40.00000000,41.84293889,2.78952926,0.00000000
16.00000000,-40.00000000,41.75313176,2.60957074,0.00000000
17.00000000,-40.00000000,41.66491936,2.45087761,0.00000000
18.00000000,-40.00000000,41.57886620,2.30993701,0.00000000
19.00000000,-40.00000000,41.49559898,2.18397889,0.00000000
20.00000000,-40.00000000,41.41581464,2.07079073,0.00000000
21.00000000,-40.00000000,41.34028937,1.96858521,0.00000000
22.00000000,-40.00000000,41.26988856,1.87590403,0.00000000
23.00000000,-40.00000000,41.20557776,1.79154686,0.00000000
24.00000000,-40.00000000,41.14843486,1.71451812,0.00000000
25.00000000,-40.00000000,41.09966332,1.64398653,0.00000000
26.00000000,-40.00000000,41.06060672,1.57925410,0.00000000
27.00000000,-40.00000000,41.03276440,1.51973201,0.00000000
28.00000000,-40.00000000,41.01780828,1.46492172,0.00000000
29.00000000,-40.00000000,41.01760066,1.41440002,0.00000000
30.00000000,-40.00000000,41.03421267,1.36780709,0.00000000
31.00000000,-40.00000000,41.06994302,1.32483687,0.00000000
32.00000000,-40.00000000,41.12733643,1.28522926,0.00000000
33.00000000,-40.00000000,41.20920067,1.24876366,0.00000000
34.00000000,-40.00000000,41.31862108,1.21525356,0.00000000
35.00000000,-40.00000000,41.45897076,1.18454202,0.00000000
36.00000000,-40.00000000,41.63391404,1.15649761,0.00000000
37.00000000,-40.00000000,41.84740032,1.13101082,0.00000000
38.00000000,-40.00000000,42.10364443,1.10799064,0.00000000
39.00000000,-40.00000000,42.40708893,1.08736125,0.00000000
40.00000000,-40.00000000,42.76234296,1.06905857,0.00000000
0.00000000,-39.00000000,43.25268002,inf,0.00000000
1.00000000,-39.00000000,43.20425122,43.20425122,0.00000000
2.00000000,-39.00000000,43.15235352,21.57617676,0.00000000
3.00000000,-39.00000000,43.09720348,14.36573449,0.00000000
4.00000000,-39.00000000,43.03901729,10.75975432,0.00000000
5.00000000,-39.00000000,42.97801281,8.59560256,0.00000000
6.00000000,-39.00000000,42.91441176,7.15240196,0.00000000
7.00000000,-39.00000000,42.84844195,6.12120599,0.00000000
8.00000000,-39.00000000,42.78033971,5.34754246,0.00000000
9.00000000,-39.00000000,42.71035246,4.74559472,0.00000000
10.00000000,-39.00000000,42.63874147,4.26387415,0.00000000
11.00000000,-39.00000000,42.56578485,3.86961680,0.00000000
12.00000000,-39.00000000,42.49178088,3.54098174,0.00000000
13.00000000,-39.00000000,42.41705155,3.26285012,0.00000000
14.00000000,-39.00000000,42.34194661,3.02442476,0.00000000
15.00000000,-39.00000000,42.26684789,2.81778986,0.00000000
16.00000000,-39.00000000,42.19217423,2.63701089,0.00000000
17.00000000,-39.00000000,42.11838688,2.47755217,0.00000000
18.00000000,-39.00000000,42.04599554,2.33588864,0.00000000
19.00000000,-39.00000000,41.97556506,2.20924027,0.00000000
20.00000000,-39.00000000,41.90772295,2.09538615,0.00000000
21.00000000,-39.00000000,41.84316774,1.99253180,0.00000000
22.00000000,-39.00000000,41.78267826,1.89921265,0.00000000
23.00000000,-39.00000000,41.72712394,1.81422278,0.00000000
24.00000000,-39.00000000,41.67747633,1.73656151,0.00000000
25.00000000,-39.00000000,41.63482173,1.66539287,0.00000000
26.00000000,-39.00000000,41.60037512,1.60001443,0.00000000
27.00000000,-39.00000000,41.57549545,1.53983316,0.00000000
28.00000000,-39.00000000,41.56170222,1.48434651,0.00000000
29.00000000,-39.00000000,41.56069332,1.43312736,0.00000000
30.00000000,-39.00000000,41.57436403,1.38581213,0.00000000
31.00000000,-39.00000000,41.60482685,1.34209119,0.00000000
32.00000000,-39.00000000,41.65443177,1.30170099,0.00000000
33.00000000,-39.00000000,41.72578634,1.26441777,0.00000000
34.00000000,-39.00000000,41.82177442,1.23005219,0.00000000
35.00000000,-39.00000000,41.94557252,1.19844493,0.00000000
36.00000000,-39.00000000,42.10066150,1.16946282,0.00000000
37.00000000,-39.00000000,42.29083140,1.14299544,0.00000000
38.00000000,-39.00000000,42.52017590,1.11895200,0.00000000
39.00000000,-39.00000000,42.79307236,1.09725827,0.00000000
40.00000000,-39.00000000,43.11414212,1.07785355,0.00000000
0.00000000,-38.00000000,43.34269682,inf,0.00000000
1.00000000,-38.00000000,43.31754826,43.31754826,0.00000000
2.00000000,-38.00000000,43.28847129,21.64423564,0.00000000
3.00000000,-38.00000000,43.25569152,14.41856384,0.00000000
4.00000000,-38.00000000,43.21943154,10.80485789,0.00000000
5.00000000,-38.00000000,43.17991292,8.63598258,0.00000000
6.00000000,-38.00000000,43.13735829,7.18955971,0.00000000
7.00000000,-38.00000000,43.09199353,6.15599908,0.00000000
8.00000000,-38.00000000,43.04405004,5.38050625,0.00000000
9.00000000,-38.00000000,42.99376717,4.77708524,0.00000000
10.00000000,-38.00000000,42.94139479,4.29413948,0.00000000
11.00000000,-38.00000000,42.88719610,3.89883601,0.00000000
12.00000000,-38.00000000,42.83145064,3.56928755,0.00000000
13.00000000,-38.00000000,42.77445765,3.29034290,0.00000000
14.00000000,-38.00000000,42.71653969,3.05118141,0.00000000
15.00000000,-38.00000000,42.65804665,2.84386978,0.00000000
16.00000000,-38.00000000,42.59936030,2.66246002,0.00000000
17.00000000,-38.00000000,42.54089914,2.50240583,0.00000000
18.00000000,-38.00000000,42.48312404,2.36017356,0.00000000
19.00000000,-38.00000000,42.42654433,2.23297602,0.00000000
20.00000000,-38.00000000,42.37172476,2.11858624,0.00000000
21.00000000,-38.00000000,42.31929313,2.01520443,0.00000000
22.00000000,-38.00000000,42.26994898,1.92136132,0.00000000
23.00000000,-38.00000000,42.22447315,1.83584666,0.00000000
24.00000000,-38.00000000,42.18373849,1.75765577,0.00000000
25.00000000,-38.00000000,42.14872182,1.68594887,0.00000000
26.00000000,-38.00000000,42.12051717,1.62001989,0.00000000
27.00000000,-38.00000000,42.10035032,1.55927223,0.00000000
28.00000000,-38.00000000,42.08959497,1.50319982,0.00000000
29.00000000,-38.00000000,42.08979016,1.45137207,0.00000000
30.00000000,-38.00000000,42.10265934,1.40342198,0.00000000
31.00000000,-38.00000000,42.13013052,1.35903647,0.00000000
32.00000000,-38.00000000,42.17435765,1.31794868,0.00000000
33.00000000,-38.00000000,42.23774247,1.27993159,0.00000000
34.00000000,-38.00000000,42.32295635,1.24479283,0.00000000
35.00000000,-38.00000000,42.43296100,1.21237031,0.00000000
36.00000000,-38.00000000,42.57102663,1.18252852,0.00000000
37.00000000,-38.00000000,42.74074555,1.15515529,0.00000000
38.00000000,-38.00000000,42.94603835,1.13015890,0.00000000
39.00000000,-38.00000000,43.19114926,1.10746537,0.00000000
40.00000000,-38.00000000,43.48062584,1.08701565,0.00000000
0.00000000,-37.00000000,43.38892471,inf,0.00000000
1.00000000,-37.00000000,43.38778084,43.38778084,0.00000000
2.00000000,-37.00000000,43.38223009,21.69111505,0.00000000
3.00000000,-37.00000000,43.37251044,14.45750348,0.00000000
4.00000000,-37.00000000,43.35885414,10.83971353,0.00000000
5.00000000,-37.00000000,43.34148976,8.66829795,0.00000000
6.00000000,-37.00000000,43.32064423,7.22010737,0.00000000
7.00000000,-37.00000000,43.29654491,6.18522070,0.00000000
8.00000000,-37.00000000,43.26942179,5.40867772,0.00000000
9.00000000,-37.00000000,43.23950980,4.80438998,0.00000000
10.00000000,-37.00000000,43.20705121,4.32070512,0.00000000
11.00000000,-37.00000000,43.17229822,3.92475438,0.00000000
12.00000000,-37.00000000,43.13551584,3.59462632,0.00000000
13.00000000,-37.00000000,43.09698488,3.31515268,0.00000000
14.00000000,-37.00000000,43.05700533,3.07550038,0.00000000
15.00000000,-37.00000000,43.01590006,2.86772667,0.00000000
16.00000000,-37.00000000,42.97401889,2.68587618,0.00000000
17.00000000,-37.00000000,42.93174314,2.52539666,0.00000000
18.00000000,-37.00000000,42.88949065,2.38274948,0.00000000
19.00000000,-37.00000000,42.84772146,2.25514323,0.00000000
20.00000000,-37.00000000,42.80694410,2.14034720,0.00000000
21.00000000,-37.00000000,42.76772262,2.03655822,0.00000000
22.00000000,-37.00000000,42.73068458,1.94230384,0.00000000
23.00000000,-37.00000000,42.69652986,1.85637086,0.00000000
24.00000000,-37.00000000,42.66604060,1.77775169,0.00000000
25.00000000,-37.00000000,42.64009234,1.70560369,0.00000000
26.00000000,-37.00000000,42.61966640,1.63921794,0.00000000
27.00000000,-37.00000000,42.60586370,1.57799495,0.00000000
28.00000000,-37.00000000,42.59992006,1.52142572,0.00000000
